A1,A2,A2a,A2a1,A3_0,A3_1,A3_2,A3_3,A3_4,A4_0,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A5a,A6,A61,B1,B1a,B2,B2a,B3,B3a,B4_0,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_7,B4_8,B4_9,B4_10,B4_11,B5,B5a,B6,B6a,B7,B7a,B8,B8a,B9,B9a,B10,B10a,B11,B111_0,B111_1,B111_2,B111_3,B111_4,B111_5,B111_6,B111_7,B111_8,B111_9,B12,B121,B122,B123,B124,B13,B131,B132_0,B132_1,B132_2,B132_3,B132_4,B132_5,B132_6,B132_7,B132_8,B132_9,B132_10,B132_11,B132_12,B132_13,B132_14,B132_15,C1,C1a,C1b,C1c,C1d,C2,C2a_0,C2a_1,C2a_2,C2a_3,C2a_4,C2a_5,C2a_6,C2b_0,C2b_1,C2b_2,C2b_3,C2b_4,C2b1,C3,C3a,C4,C5_0,C5_1,C5_2,C5_3,C5_4,C5_5,C5_6,C6,C71,C72,C73,C74,C75,C71a,C72a,C73a,C74a,C75a,C8,C9,C9a,E1,E2,E2Y,E2M,E3,E41,E42,E42a,E5,E6,E7a,E7b,CODE,YY,CC,CITY,ENERGY_CODE,WI
1,1,1,1,0,1,,,,0,,,,,1,,,,,2,,1,,3,.,2,.,5,.,0,,,,,1,1,,,1,,,3,.,4,.,4,.,5,.,6,.,8,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,,,2,83,3,,,2,0,,1,,1,1,,0,,,,1,,3,.,2,0,1,,1,,,,2,,1,1,1,2,,,,,3500,5,10,.,1,9,.,.,3,13,1,,1,1,1,2,110085,2016,1987,1,5,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,.,5,.,2,.,0,,,,,,,,,,1,,6,.,2,.,,.,,.,,.,7,.,1,0,,,,,1,1,1,,,2,,2,3,2,2,,0,1,,,,,,,,,,,,,,,1,,,,,1,9,,,,,,,9,,,,,,5,.,5,0,1,,,,,,1,1,1,,1,1,,,,,,3,8,.,1,8,.,.,2,13,1,,1,1,1,,110086,2010,1987,1,5,58
1,2,,.,0,1,,,,0,1,1,,,1,,,,,2,,1,,5,.,6,.,2,.,0,,,,1,1,,,1,1,1,1,6,.,2,.,3,.,6,.,4,.,8,12,2,9,,,,,,,,,,1,1,,,,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,80,3,,,2,0,,1,1,1,1,,0,1,,,,100,9,.,6,0,1,1,1,1,,,7,1,1,,2,1,,,,3500,,6,8,.,1,8,.,.,3,5,1,,1,1,1,2,110087,2013,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,52,3,.,5,.,0,,,,,,,1,1,,,,3,.,3,.,3,.,4,.,3,.,4,.,1,0,,1,,,,,1,,,2,,2,1,2,2,1,0,,,,,,,,,1,,,,,,,2,54,3,,,1,9,,,,,,,9,,,,,,3,.,3,0,1,,,,,,2,1,1,,1,1,,,,,,5,4,.,1,8,.,.,2,13,2,13,1,1,2,1,110088,2002,1598,1,1,58
1,2,,.,0,1,,,,0,1,,1,,,,,,,,,1,,5,.,3,.,1,.,0,1,,,,,,,,1,1,1,4,.,2,.,2,.,4,.,2,.,3,.,1,0,,1,,,,1,1,,,2,,2,5,1,2,1,0,1,,,,,,,,,,,,,,,2,68.5,3,,,1,9,,,,,,,9,,,,,,3,.,2,0,1,,,,,,1,1,1,,1,1,,,,,,6,5,.,1,9,.,.,1,13,1,,1,1,1,2,110089,2013,1798,1,1,58
1,2,,.,1,,,,,0,1,,,,,,,,,,,1,,,.,6,.,2,.,0,,,,,1,1,1,,,,,,.,3,.,1,.,1,.,2,.,4,.,2,9,,,,,,,,,,2,,,4,2,2,,0,1,,,,,,,,,,,,,,,1,63,,,,,9,,,,,,,9,,,,,,7,.,1,0,1,,,,,,1,1,1,,1,1,,,,,,5,4,.,1,10,41,10,2,12,1,,1,1,2,1,110090,2011,1798,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,1,.,4,.,2,.,0,1,,,,,,,1,1,,1,4,.,4,.,3,.,4,.,4,.,5,.,2,9,,,,,,,,,,2,,2,5,2,2,1,0,,,,,,,,,1,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,4,.,2,0,1,,,,,,1,1,1,,1,1,,,,,,5,9,.,1,9,.,.,1,13,1,,5,1,2,1,110091,2014,1798,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,2,6,6,.,2,.,5,.,0,,,,,1,,,,,,,2,.,1,.,1,.,4,.,3,.,2,.,1,0,,,,,,,,1,,2,,2,4,2,2,1,0,1,,,,,,,,,,,,,,,1,51,,,,1,9,,,,,,,9,,,,,,3,.,1,0,1,,,,,,1,1,1,,1,1,,,,,,6,5,.,1,8,.,.,2,12,1,,1,1,2,1,110092,2001,1598,1,1,58
1,2,,.,0,1,1,,,0,1,,,,1,1,,,,2,,1,,2,.,4,.,3,.,0,,,,1,1,1,,1,1,,,3,.,4,.,4,.,5,.,6,.,,.,1,0,,,,,,,,1,,1,1,,,,2,3,0,1,,,1,1,,,,1,,,,,,,1,60,,,,2,0,,1,,,1,,0,1,,,,500,4,.,2,0,1,,1,,,,1,1,1,,1,2,,,,,3200,2,11,.,1,10,38,11,5,12,1,,3,1,2,1,110093,2017,1798,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,,,1,,9,.,5,.,3,.,0,,,,1,,,,,,,,5,.,2,.,2,.,6,.,,.,,.,1,0,,,,1,,,,,,2,,,1,,2,,0,1,,,,,,,,,,,,,,,,,,,,1,9,,,,,,,9,,,,,,7,.,4,0,1,,,,,,1,1,1,,1,1,,,,,,6,10,.,1,8,.,.,1,12,,,1,1,2,1,110094,2009,1998,1,1,58
2,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,1,.,1,.,1,.,0,1,,,,,,,,,,,1,.,3,.,2,.,1,.,1,.,7,.,1,0,1,1,,1,1,1,1,1,,2,,,,2,1,,9,,,,,,,,,,,,,,,,1,,,,,1,9,,,,,,,9,,,,,,1,.,2,0,1,,,,,,5,1,1,,1,1,,,,,,4,3,.,1,9,.,.,2,13,1,,1,1,1,2,110095,2015,1798,1,1,58
1,2,,.,1,,,,,0,1,1,,,,,,,,2,,1,,8,.,8,300,2,.,1,,,,,,,,,,,,6,.,7,.,9,250,4,.,3,.,2,.,2,9,,,,,,,,,,2,,,1,3,2,,0,1,,,,,,,,1,,,,,,,1,89,,,,1,9,,,,,,,9,,,,,,8,.,,0,1,1,1,,,,5,1,1,,1,1,,,,,,3,7,.,1,8,.,.,2,12,1,,1,1,1,3,110097,2013,1998,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,7,.,5,.,5,.,0,,,,,,,1,,,1,,4,.,2,.,1,.,5,.,4,.,6,.,1,0,,,,,,,,1,,2,,2,4,2,2,1,0,1,,,,,,,,,,,,,,,1,60,,,,1,9,,,,,,,9,,,,,,5,.,6,0,1,,,,,,1,1,1,,1,1,,,,,,6,6,.,1,10,38,12,1,13,1,,1,1,2,1,110103,2004,1794,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,2,6,5,.,1,.,3,.,0,,,,1,1,,1,1,1,1,,4,.,2,.,1,.,9,.,10,.,8,.,1,0,,1,,,,,1,1,,1,3,,,,2,2,0,1,1,,,,,,,1,,,,,,,1,70,,,,1,9,,,,,,,9,,,,,,6,.,6,0,1,,,,,,1,1,1,,1,1,,,,,,2,8,.,1,8,.,.,3,11,1,,1,1,2,1,110104,2006,1998,1,1,58
1,2,,.,0,1,,,,0,1,1,,,,,,,,2,,1,,9,66,3,.,5,.,0,,,,1,1,1,1,,,,,3,.,6,.,4,.,4,.,3,.,2,.,2,9,,,,,,,,,,2,,2,4,2,2,1,0,1,,,,1,,,,,,,,,,,1,67,,,,1,9,,,,,,,9,,,,,,3,.,3,0,1,,,,,,2,1,1,,1,1,,,,,,6,6,.,1,10,40,4,1,13,1,,4,1,2,1,110105,2000,1998,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,,,1,,6,.,4,.,1,.,0,,,,,,,1,1,1,1,1,5,.,6,.,3,.,4,.,4,.,7,.,1,0,,,,1,,,1,,,2,,2,1,2,2,1,0,,,,,,,,,1,,,,,,,2,75,,,,2,0,,,1,,,,0,,1,,,,5,.,1,0,1,,,,,,1,1,1,,1,1,,,,,,4,5,.,1,9,.,.,2,12,1,,1,1,1,2,110106,2013,1987,1,1,58
1,1,1,2,0,1,,,,0,1,,,,,,,,,2,,2,2,7,.,3,.,3,.,0,,,,1,,,,,,,,4,.,2,.,1,.,,.,4,.,3,.,2,9,,,,,,,,,,2,,2,6,,2,,0,1,,,,,,,,,,,,,,,4,,,,,1,9,,,,,,,9,,,,,,6,.,6,0,1,,1,,,,6,1,1,1,1,1,,,,,,6,10,.,1,10,42,2,1,5,2,4,1,1,1,2,110108,2011,1987,1,1,58
1,2,,.,0,1,,,,0,,,,,1,,,,,2,,1,,2,.,7,.,3,.,0,,,,1,,,,,,,,6,.,2,.,2,.,7,.,6,.,6,.,1,0,1,,,,1,,1,,,1,1,,,,2,1,0,,,,,,,,,1,,,,,,,1,76,,,,2,0,,1,,,,,1,,,,,,7,.,3,0,,1,,,,,2,1,1,,2,1,,,,2000,,1,14,.,1,7,.,.,2,11,1,,1,1,1,2,110109,2016,1987,1,1,58
1,2,,.,0,1,,,,0,,1,,,,,,,,2,,1,,7,.,2,.,6,9,0,,,,1,1,1,,,,,,3,.,6,.,3,.,4,.,4,.,4,.,1,0,,,,,,,,1,,2,,2,1,2,2,1,0,1,,,,,,,,1,,,,,,,1,86,,,,1,9,,,,,,,9,,,,,,2,.,3,0,1,1,,,,,4,1,1,,1,1,,,,,,6,3,.,1,9,.,.,2,13,1,,1,1,2,1,110110,2008,1997,1,2,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,7,.,2,.,3,.,0,,,,,,,1,1,1,1,,3,.,4,.,2,.,3,.,3,.,4,.,1,0,,1,,,,1,1,,,1,2,,,,2,1,0,,1,,,,,,,,,,,,,,2,90,3,,,1,9,,,,,,,9,,,,,,3,.,5,0,1,1,,,,,4,1,1,1,1,1,,,,,,5,5,.,1,10,.,.,1,13,1,,1,1,2,1,110111,2006,1998,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,8,.,2,.,3,.,0,,,,1,1,,,,,,,2,.,4,.,3,.,3,.,3,.,2,.,2,9,,,,,,,,,,2,,2,,3,1,,9,,,,,,,,,,,,,,,,2,52,3,,,1,9,,,,,,,9,,,,,,5,.,2,0,1,,,,,,1,1,1,,1,1,,,,,,3,4,.,1,9,.,.,2,13,1,,1,1,1,2,110112,2004,1584,1,1,58
1,2,,.,0,1,,,,0,1,1,,,1,1,,1,,2,,1,,7,.,5,.,3,.,0,,,,1,1,1,1,1,1,,,5,.,7,.,5,.,5,.,10,.,1,.,2,9,,,,,,,,,,1,2,,,,2,1,0,1,,,1,,,,,,,,,,,,1,67,,,,1,9,,,,,,,9,,,,,,5,.,6,0,1,,1,,,,2,1,1,,1,2,,,,,300,3,8,.,1,8,.,.,3,13,1,,1,1,2,1,110113,2011,1798,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,46,5,.,3,.,0,,,,1,1,1,1,1,1,1,,5,.,8,.,6,.,6,.,8,.,2,.,1,0,1,1,,,,,1,,,2,,2,1,2,2,1,0,1,,,,1,,,,1,,,,,,,2,75,3,,,1,9,,,,,,,9,,,,,,8,.,6,0,1,,,,,,1,1,1,,1,1,,,,,,3,8,.,1,8,.,.,3,12,1,,1,1,2,1,110114,2007,1998,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,1,.,3,.,2,.,0,,,,,,,,1,1,1,,3,.,4,.,2,.,4,.,4,.,8,.,2,9,,,,,,,,,,2,,2,,2,2,1,0,1,,,1,,,,,1,,,,,,,1,79.9,,,,1,9,,,,,,,9,,,,,,3,.,,0,1,,,,,,2,1,1,,1,1,,,,,,7,8,.,1,10,.,.,2,12,2,12,5,1,2,1,110116,2017,1798,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,2,.,2,.,4,.,0,,,,,1,,,,,,,4,.,4,.,1,.,3,.,2,.,8,.,1,0,,,,,,1,1,,,1,1,,,,2,1,0,1,1,,,,,,,,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,8,.,2,0,1,1,1,,,,6,1,1,,1,2,,,,,2500,6,4,.,1,8,.,.,,7,1,,1,1,1,2,110117,2016,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,4,.,6,.,3,.,1,,,,,,,,,,,,4,.,,.,,.,,.,,.,,.,1,0,,,,,,,,1,,1,2,,,,2,,0,1,,,,,,,,,,,,,,,1,84,,,,1,9,,,,,,,9,,,,,,8,.,1,0,1,1,,,,,,1,1,,1,1,,,,,,5,4,.,1,10,41,12,1,13,1,,,1,1,2,110118,2015,1987,1,1,58
1,2,,.,0,1,,,,0,1,,1,,,,,,,2,,1,,2,.,2,.,4,.,0,,,,1,1,,1,1,,,,3,.,3,.,3,.,3,.,3,.,8,10,1,0,1,,,,,,1,1,,2,,2,1,,2,1,0,1,,,,1,,,,,,,,,,,2,75,3,,,1,9,,,,,,,9,,,,,,2,.,4,0,1,1,1,,,,4,1,1,,1,1,,,,,,2,8,.,1,9,.,.,1,11,1,,1,1,2,1,110119,2016,1798,1,1,58
1,1,1,1,0,1,,,,0,1,,,,1,,,,,2,,2,4,5,.,2,.,6,12,0,1,,,,,,,,,1,1,3,.,4,.,2,.,7,.,5,.,8,10,1,0,,,,,,,,1,,1,1,,,,2,,0,1,,,,,,,,,,,,,,,1,75,,,,2,0,,1,,,,,0,1,,,,500,4,.,6,0,1,,,,,,3,,1,1,2,2,,,,1500,1500,2,10,.,1,9,.,.,,5,1,,1,1,1,2,110121,2012,1987,1,1,58
1,2,,.,0,1,,,,0,1,1,,,,,,,,2,,1,,2,.,3,.,1,.,0,,,,,1,1,1,1,1,1,,5,.,2,.,1,.,5,.,7,.,8,10,2,9,,,,,,,,,,2,,2,4,2,2,1,0,1,,,,,,,,1,,,,,,,2,60,3,,,2,0,,1,,,,,0,,1,,,,5,.,2,0,1,,,,,,1,1,1,,1,1,,,,,,2,9,.,1,9,.,.,2,13,1,,1,1,1,2,110122,2016,1598,1,1,58
1,1,1,1,0,1,,,,0,1,,,,1,,,,,2,,1,,3,.,2,.,6,.,0,1,,,,,,,,,,,1,.,3,.,2,.,3,.,3,.,5,.,2,9,,,,,,,,,,1,2,,,,2,1,0,,,,,,,,,1,,,,,,,1,,,,,1,9,,,,,,,9,,,,,,3,.,1,0,1,,,,,,,1,1,1,1,1,,,,,,6,5,.,1,9,.,.,3,13,1,,1,1,1,2,110124,2011,1798,1,1,58
2,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,1,.,1,.,,.,0,,,,1,1,,,,,,,2,.,5,.,4,.,2,.,1,.,8,.,2,9,,,,,,,,,,2,,2,,3,2,1,0,1,,,,,,,,,,,,,,,2,75,3,,,1,9,,,,,,,9,,,,,,3,.,2,0,1,,,,,,3,1,1,,1,1,,,,,,4,1,.,1,7,.,.,3,11,1,,2,1,1,2,110128,2014,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,5,.,4,.,1,.,0,,,,1,1,1,,1,,1,,6,.,5,.,3,.,6,.,7,.,5,.,2,9,,,,,,,,,,2,,2,,2,2,1,0,1,,1,,,,,,1,,,,,,,1,50,,,,1,9,,,,,,,9,,,,,,4,.,3,0,1,,,,,,1,1,1,,1,1,,,,,,6,7,.,1,9,.,.,1,12,1,,4,1,2,1,110129,2013,1598,1,1,58
1,2,,.,0,1,,,,0,1,1,1,,,,,,,2,,1,,8,.,4,.,2,.,0,,,,1,1,1,1,1,,,,4,.,7,.,4,.,5,.,4,.,3,.,2,9,,,,,,,,,,2,,2,5,,2,1,0,1,1,,,,,,,1,,,,,1,,1,70,,,,1,9,,,,,,,9,,,,,,6,.,4,0,1,,,,,,1,1,1,,1,1,,,,,,6,9,.,1,8,.,.,3,,2,6,3,1,1,2,110130,2009,1998,1,1,58
1,1,1,1,0,1,,,,0,1,,,,1,,,,,2,,1,,9,.,6,.,3,.,0,1,,,,,,,,,,,4,.,4,.,5,.,4,.,3,.,8,.,1,0,,1,,,,,1,,,1,1,,,,1,,9,,,,,,,,,,,,,,,,2,86,3,,,1,9,,,,,,,9,,,,,,7,.,1,0,1,,1,1,,,7,1,1,1,2,2,,,,,3700,3,11,.,1,8,.,.,3,11,1,,3,1,1,2,110133,2013,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,7,.,4,.,3,.,0,,,,,1,1,1,1,,,,3,.,3,.,4,.,4,.,6,.,3,.,2,9,,,,,,,,,,2,,1,4,,2,1,0,1,1,,,,,,,,,,1,,,,1,85,,,,1,9,,,,,,,9,,,,,,5,.,3,0,1,,1,,,,1,1,1,,1,1,,,,,,5,4,.,1,8,.,.,4,12,1,,1,1,1,2,110136,2003,1998,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,7,.,1,.,3,.,0,,,,,,,,1,1,,,1,.,2,.,2,.,2,.,2,.,2,.,1,0,,,,,,,,1,,2,,2,1,2,2,1,0,1,,,,,,,,,,,,,,,1,50,,,,1,9,,,,,,,9,,,,,,1,.,3,0,1,,,,,,1,1,1,,1,1,,,,,,7,4,.,1,10,40,1,3,11,1,,1,1,2,1,110137,2002,1598,1,1,58
1,2,,.,0,1,,,,0,1,,1,,1,,,,,2,,1,,5,.,5,.,2,.,0,1,,,,,,,,1,1,1,4,.,5,.,5,.,6,.,7,.,7,.,2,9,,,,,,,,,,1,3,,,,2,,0,1,,,,,,,,,,,,,,,1,65,,,,1,9,,,,,,,9,,,,,,5,.,4,0,1,1,1,,,,5,1,1,,1,1,,,,,,6,13,.,1,8,.,.,2,8,1,,1,1,2,1,110138,2014,1798,1,1,58
1,2,,.,0,1,,,,0,1,,1,,,,,,,2,,1,,4,.,3,.,6,20,0,,,,,,,,,1,1,1,3,.,2,.,1,.,4,.,3,.,2,.,1,0,,,,,,,,1,,2,,2,2,2,2,1,0,1,,,,,,,,,,,,,,,1,51,,,,1,9,,,,,,,9,,,,,,1,.,1,0,1,,,,,,1,1,1,1,1,1,,,,,,5,6,.,,10,38,6,2,12,1,,4,1,1,2,110139,2003,1497,1,1,58
1,2,,.,0,1,,,,0,,,,,1,,,,,2,,1,,3,.,6,.,5,.,0,1,,,,,,,,,,,4,.,2,.,2,.,6,.,6,.,3,.,2,9,,,,,,,,,,1,1,,,,2,1,0,,,,,,,,,1,,,,,,,2,,4,,,1,9,,,,,,,9,,,,,,5,.,2,0,1,,,,,,1,1,1,,1,2,,,,,3000,2,9,.,1,8,.,.,2,12,1,,1,1,2,1,110142,2015,1998,1,1,58
1,2,,.,0,1,,1,,0,1,1,,,,,,,,2,,2,1,7,.,6,.,3,.,0,,,1,1,1,1,,1,1,,1,7,15,4,.,4,.,6,.,7,.,5,.,1,0,1,,,,,1,1,,,2,,2,1,2,2,1,0,1,1,1,,1,,,,,,,,,1,,1,52,,,,1,9,,,,,,,9,,,,,,7,.,5,0,1,1,1,,,,6,1,1,1,1,1,,,,,,2,9,.,1,6,.,.,3,11,1,,1,1,1,2,110145,2001,1998,1,1,58
1,2,,.,0,1,,,,0,1,1,,,1,,,,,2,,1,,6,.,5,.,2,.,0,,,1,1,1,1,1,1,,,,6,.,8,.,6,.,4,.,3,.,4,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,1,,1,1,,,1,1,1,1,1,,1,,2,80,,,,2,0,,1,,,,,0,1,,,,100,6,.,4,0,1,,,,,,2,1,1,,1,1,,,,,,6,7,.,1,9,.,.,4,13,1,,4,1,1,2,110148,2011,1987,1,1,58
1,2,,.,0,1,1,,,0,1,,,,,1,,,,2,,1,,2,.,3,.,3,.,0,,,,1,1,,1,,,,,3,.,4,.,3,.,,.,3,.,8,8,2,9,,,,,,,,,,2,,2,5,2,2,1,0,,,,,,,,,1,,,,,,,1,62,,,,1,9,,,,,,,9,,,,,,3,.,2,0,1,1,,,,,2,1,1,,1,1,,,,,,2,7,.,1,8,.,.,3,11,1,,1,1,1,2,110149,2016,1598,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,42,3,.,4,.,0,1,,,,,,,,,,,2,.,2,.,5,.,3,.,2,.,4,.,1,0,,,,,,,,1,,2,,2,5,,1,,9,,,,,,,,,,,,,,,,2,,2,,,1,9,,,,,,,9,,,,,,3,.,4,0,1,,,,,,1,1,1,,1,1,,,,,,5,8,.,,2,.,.,2,13,2,,1,1,1,2,110150,2007,1799,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,2,6,9,63,5,.,1,.,0,,,,1,1,,,1,1,1,1,5,.,3,.,,.,4,.,3,.,,.,1,0,1,1,,,,,1,,,2,,2,6,2,2,1,0,,,1,,1,,,,,,,1,,,,2,60,3,,,1,9,,,,,,,9,,,,,,3,.,4,0,1,,,,,,1,1,1,,1,1,,,,,,4,7,.,2,9,.,.,3,11,1,,1,1,2,1,110151,2002,1794,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,2,.,3,.,3,.,0,,,1,1,1,,,,,,,2,.,4,.,4,.,3,.,2,.,3,.,2,9,,,,,,,,,,2,,1,5,2,2,1,0,1,,,,,,,,,,,,,,,1,80,,,,1,9,,,,,,,9,,,,,,3,.,2,0,1,1,,,,,5,1,1,,1,1,,,,,,2,6,.,1,9,.,.,2,10,1,,1,1,1,2,110153,2015,1987,1,1,58
1,2,,.,1,,,,,0,,,,,1,,,,,2,,1,,7,.,3,.,,.,0,,,,1,,,,,,,,6,.,3,.,4,.,5,.,3,.,6,.,1,0,,1,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,,,2,85,3,,,2,0,,1,,,,,0,1,,,,800,7,.,1,0,1,,1,,,,2,1,1,2,1,2,,,1000,,4500,7,11,.,1,8,.,.,2,11,1,,1,1,1,2,110154,2012,1987,1,1,58
1,2,,.,0,1,,,,0,1,1,,,,,,,,2,,1,,3,.,7,.,5,.,0,,,,1,,,1,1,,,,3,.,3,.,2,.,6,.,4,.,5,.,2,9,,,,,,,,,,2,,2,3,,2,1,0,1,,,,,,,,,,,,,,,1,55,,,,1,9,,,,,,,9,,,,,,5,.,3,0,1,,,,,,1,1,1,,1,1,,,,,,3,9,.,1,6,.,.,3,9,1,,1,1,1,2,110161,2006,1794,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,8,.,2,.,5,.,0,,,,,,,,1,1,,,2,.,4,.,3,.,3,.,3,.,3,.,1,0,,,,1,,,1,1,,2,,2,1,2,2,1,0,1,1,,,,,,,,,,,,,,1,52,,,,1,9,,,,,,,9,,,,,,2,.,1,0,1,,,,,,1,1,1,1,1,1,,,,,,6,4,.,,10,40,9,1,10,1,,3,1,1,2,110162,2006,1794,1,1,58
1,2,,.,0,1,,,,0,1,1,,,,,,,,2,,1,,7,.,4,.,3,.,0,1,1,,,,,,,1,1,1,4,.,2,.,3,.,4,.,4,.,6,.,2,9,,,,,,,,,,2,,1,5,2,1,,9,,,,,,,,,,,,,,,,2,80,3,,,1,9,,,,,,,9,,,,,,6,.,3,0,1,,,,,,1,1,1,,1,1,,,,,,2,10,.,1,6,.,.,3,10,1,,1,1,2,1,110163,2013,1987,1,1,58
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,1,,8,.,7,.,2,.,0,,,1,1,1,,,1,1,1,1,6,.,2,.,2,.,5,.,6,.,2,.,2,9,,,,,,,,,,2,,2,5,,2,1,0,1,,,,,,,,,,,,,,,2,63,3,,,1,9,,,,,,,9,,,,,,8,.,6,0,1,,,,,,1,1,1,,1,1,,,,,,6,12,.,1,6,.,.,2,10,1,,3,1,1,2,110168,2009,1794,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,9,60,5,.,3,.,0,,,,,,1,1,1,1,1,1,5,.,4,.,1,.,6,.,4,.,2,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,,,1,58,,,,1,9,,,,,,,9,,,,,,6,.,3,0,1,,,,,,1,1,1,,1,2,,,,,2200,2,12,.,1,9,.,.,4,13,1,,1,1,2,1,110170,2006,1769,1,1,58
1,2,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,5,.,5,.,2,.,0,1,,,,,,,,,1,1,4,.,5,.,5,.,6,.,6,.,4,.,2,9,,,,,,,,,,1,1,,,,2,1,0,,,,1,,,,,1,,,,,,,2,,3,,,2,0,,1,,,,,0,1,,,,200,5,.,6,0,1,1,1,,,,5,1,1,,1,2,,,,,2900,2,10,.,1,10,40,2,1,7,1,,1,1,2,1,110171,2013,2494,1,6,58
2,2,,.,0,1,,,,0,1,1,,,,1,,,,2,,1,,5,.,4,.,2,.,0,,,1,1,,1,,,1,1,,5,.,5,.,4,.,4,.,3,.,2,.,1,0,,1,,,,1,1,,,2,,2,3,2,2,1,0,1,,,,,,,,,,,,,,,1,65,,,,1,9,,,,,,,9,,,,,,9,.,5,0,1,1,,,,,2,1,1,,1,1,,,,,,6,8,.,1,9,.,.,3,11,1,,1,1,1,2,110173,2004,1794,1,1,58
1,2,,.,0,1,,,,0,1,1,,,,,,,,2,,2,5,6,.,3,.,2,.,0,,,,,,,,,1,1,1,3,.,3,.,3,.,4,.,7,.,5,.,2,9,,,,,,,,,,2,,2,1,2,2,1,0,,,,,,,,,,,,,,,1,2,14,2,,,1,9,,,,,,,9,,,,,,3,.,2,0,1,,,,,,2,1,1,,1,1,,,,,,2,4,.,1,6,.,.,2,10,1,,1,1,1,2,110174,2008,1998,1,1,58
2,2,,.,0,1,,,,0,1,,,,,,,,,2,,2,3,3,.,3,.,4,.,0,,,,1,1,,1,1,1,,,3,.,4,.,3,.,5,.,3,.,4,.,2,9,,,,,,,,,,2,,2,,3,2,2,0,1,1,,,1,1,,,,,,,,,,1,69.8,,,,1,9,,,,,,,9,,,,,,9,.,5,0,1,,,,,,2,1,1,,1,1,,,,,,5,5,.,1,10,40,9,3,12,1,,1,1,1,2,110175,2015,1798,1,1,58
1,2,,.,0,1,,,,0,1,1,1,,,,,,,2,,1,,9,55,7,.,1,.,0,,,,,1,1,1,1,1,1,1,6,.,9,.,8,.,5,.,4,.,5,.,1,0,1,,,,,1,1,,,2,,1,3,2,2,1,0,1,,,,,,,,,,,,,,,2,80,3,,,2,0,,1,,,,,0,,1,,,,7,.,5,0,1,,,,,,2,1,1,,1,1,,,,,,6,9,.,1,7,.,.,3,11,2,1,1,1,2,1,110176,2005,1998,1,1,58
1,1,1,1,0,1,,,,0,1,1,,,,,,,,2,,2,1,7,.,2,.,5,.,0,,,,1,1,1,,,,,,3,.,1,.,1,.,4,.,3,.,8,.,1,0,,,,,,,,1,,2,,,6,,2,,0,1,,,,,,,,,,,,,,,1,31,,,,2,1,,,,,,,1,,,,,,3,.,1,0,1,,,,,,1,1,1,1,1,1,,,,,,2,5,.,1,9,.,.,,,,,1,1,1,2,110177,2005,1597,1,1,58
